StockCode,Month,UnitsSold,AvgPrice,Revenue
71477,2011-10,872,4.190625,2640.76
71477,2011-11,1018,3.985666666666667,3605.34
71477,2011-12,477,3.798333333333334,1608.3500000000001
71510,2011-02,12,0.85,10.2
71510,2011-04,24,0.53,12.72
71510,2011-07,1,0.85,0.85
71510,2011-08,2,0.85,1.7
71510,2011-10,6,0.85,5.1
71510,2011-11,7,0.85,5.95
72122,2010-12,13,0.95,12.349999999999998
72122,2011-01,29,0.95,27.549999999999997
72122,2011-02,30,0.95,28.499999999999996
72122,2011-03,62,0.9499999999999998,58.89999999999999
72122,2011-04,7,0.9499999999999998,6.6499999999999995
72122,2011-05,15,0.95,14.249999999999998
72122,2011-06,3,0.95,2.8499999999999996
72122,2011-07,35,0.95,33.25
72122,2011-08,14,0.9499999999999998,13.299999999999999
72122,2011-09,3,0.95,2.8499999999999996
72122,2011-10,19,0.9499999999999998,18.049999999999997
72122,2011-11,53,0.95,50.349999999999994
72122,2011-12,9,0.95,8.549999999999999
72127,2010-12,66,1.25,82.5
72127,2011-01,4,1.25,5.0
72127,2011-03,4,1.25,5.0
72127,2011-04,2,1.25,2.5
72127,2011-05,6,1.25,7.5
72127,2011-06,1,1.25,1.25
72127,2011-07,37,1.25,46.25
72127,2011-09,20,1.25,25.0
72127,2011-10,2,1.25,2.5
72127,2011-11,26,1.2228571428571429,30.6
72128,2010-12,14,0.85,11.899999999999999
72128,2011-01,3,0.85,2.55
72128,2011-03,55,0.7975,39.19
72128,2011-04,6,0.85,5.1
72128,2011-05,18,0.85,15.299999999999999
72128,2011-06,2,0.85,1.7
72128,2011-07,31,0.85,26.349999999999998
72128,2011-09,4,0.85,3.4
72128,2011-10,38,0.745,24.74
72128,2011-11,18,0.85,15.299999999999999
72130,2010-12,63,0.63,36.63
72130,2011-01,1,0.65,0.65
72130,2011-02,36,0.53,19.080000000000002
72130,2011-03,36,0.53,19.080000000000002
72130,2011-04,28,0.65,18.200000000000003
72130,2011-06,1,0.65,0.65
72130,2011-08,14,0.65,9.100000000000001
72130,2011-09,5,0.65,3.25
72130,2011-10,2,0.65,1.3
72130,2011-11,29,0.65,18.85
72131,2010-12,15,1.95,29.249999999999996
72131,2011-02,6,1.95,11.7
72131,2011-03,1,1.95,1.95
72131,2011-04,2,1.95,3.9
72131,2011-05,1,1.95,1.95
72131,2011-08,2,1.95,3.9
72131,2011-09,2,1.95,3.9
72131,2011-10,101,1.77,168.14999999999998
72131,2011-11,7,1.95,13.649999999999999
72132,2010-12,14,1.95,27.299999999999997
72132,2011-01,2,1.95,3.9
72132,2011-07,1,1.95,1.95
72132,2011-08,2,1.95,3.9
72132,2011-09,1,1.95,1.95
72132,2011-11,8,1.95,15.6
72133,2010-12,6,1.25,7.5
72133,2011-01,4,1.25,5.0
72133,2011-02,3,1.25,3.75
72133,2011-03,5,1.25,6.25
72133,2011-05,2,1.25,2.5
72133,2011-09,4,1.25,5.0
72133,2011-10,3,1.25,3.75
72133,2011-11,6,1.25,7.5
72133,2011-12,6,1.25,7.5
72134,2011-01,2,0.85,1.7
72134,2011-02,48,0.42,20.16
72134,2011-03,4,0.85,3.4
72134,2011-05,2,0.85,1.7
72134,2011-08,2,0.85,1.7
72134,2011-09,2,0.85,1.7
72134,2011-10,38,0.635,16.82
72232,2010-12,206,0.19,39.14
72232,2011-01,66,0.19,12.54
72232,2011-02,1380,0.19,262.2
72232,2011-03,129,0.19,24.510000000000005
72232,2011-04,99,0.19000000000000003,18.810000000000002
72232,2011-05,64,0.19000000000000003,12.16
72232,2011-06,87,0.19,16.53
72232,2011-07,120,0.19,22.800000000000004
72232,2011-08,146,0.19,27.740000000000002
72232,2011-09,402,0.19,76.38000000000001
72232,2011-10,146,0.19,27.740000000000002
72232,2011-11,328,0.18999999999999997,62.32
72232,2011-12,144,0.19,27.36
72586,2011-06,5,0.42,2.1
72586,2011-07,6,0.42,2.52
72586,2011-08,88,0.42,36.959999999999994
72586,2011-09,408,0.42,171.35999999999999
72586,2011-10,118,0.42,49.56
72586,2011-11,1,0.42,0.42
72598,2010-12,23,0.85,19.549999999999997
72598,2011-01,3,0.85,2.55
72598,2011-03,1,0.85,0.85
72598,2011-05,12,0.85,10.2
72598,2011-06,18,0.85,15.299999999999999
72598,2011-07,1,0.85,0.85
72598,2011-08,3,0.85,2.55
72598,2011-09,33,0.85,28.049999999999997
72598,2011-10,95,0.8266666666666667,75.71
72598,2011-11,229,0.8338461538461538,174.48999999999998
72598,2011-12,41,0.85,34.85
72709,2010-12,18,0.85,15.299999999999999
72709,2011-02,3,0.85,2.55
72709,2011-03,9,0.85,7.6499999999999995
72709,2011-04,9,0.85,7.6499999999999995
72709,2011-07,1,0.85,0.85
72709,2011-11,4,0.85,3.4
72741,2010-12,509,1.4435483870967742,709.2499999999999
72741,2011-01,973,1.42,1252.45
72741,2011-02,187,1.45,271.15
72741,2011-03,189,1.45,274.04999999999995
72741,2011-04,396,1.4,523.8
72741,2011-05,288,1.4233333333333331,388.79999999999995
72741,2011-06,145,1.4346153846153844,203.04999999999998
72741,2011-07,695,1.4264705882352942,906.9499999999999
72741,2011-08,207,1.4346153846153844,285.75
72741,2011-09,611,1.4078947368421053,806.75
72741,2011-10,639,1.4366666666666668,868.9499999999999
72741,2011-11,863,1.4075757575757575,1150.55
72741,2011-12,99,1.45,143.54999999999998
72780,2010-12,16,0.85,13.6
72780,2011-01,12,0.85,10.2
72780,2011-02,16,0.85,13.6
72780,2011-04,5,0.85,4.25
72780,2011-05,3,0.85,2.55
72780,2011-06,7,0.85,5.949999999999999
72780,2011-07,5,0.85,4.25
72780,2011-08,12,0.85,10.2
72780,2011-09,24,0.85,20.4
72780,2011-10,18,0.85,15.299999999999999
72780,2011-11,13,0.85,11.049999999999999
72780,2011-12,6,0.85,5.1
72783,2011-11,12,2.1,25.200000000000003
72783,2011-12,4,2.1,8.4
72811,2011-04,24,1.25,30.0
72811,2011-07,6,1.49,8.94
72811,2011-08,3,1.49,4.47
72811,2011-11,14,1.49,20.86
72811,2011-12,2,1.49,2.98
72812,2011-05,6,2.1,12.600000000000001
72812,2011-06,6,2.1,12.600000000000001
72812,2011-10,5,4.13,20.65
72812,2011-12,1,4.13,4.13
72815,2011-01,2,3.75,7.5
72816,2010-12,116,1.228888888888889,135.88
72816,2011-09,229,1.202,235.14
72816,2011-10,482,1.2984615384615383,471.49
72817,2010-12,51,1.25,63.75
72817,2011-07,1,1.25,1.25
72817,2011-08,12,1.25,15.0
72817,2011-09,194,1.0742857142857143,197.66
72817,2011-10,426,0.9035135135135135,369.3
72817,2011-11,364,0.8563157894736841,314.44
72818,2010-12,99,0.838181818181818,79.47
72818,2011-07,1,0.85,0.85
72818,2011-09,427,0.63,187.87
72818,2011-10,1294,0.49628571428571433,514.58
72819,2010-12,19,2.55,48.449999999999996
72819,2011-01,53,2.4375,124.35
72819,2011-02,2,2.55,5.1
72819,2011-03,5,2.55,12.75
72819,2011-04,12,2.55,30.599999999999998
72819,2011-06,8,2.55,20.4
72819,2011-07,2,2.55,5.1
72819,2011-09,18,2.55,45.9
72819,2011-10,19,2.55,48.449999999999996
72819,2011-11,6,2.55,15.299999999999999
72819,2011-12,64,1.25,80.0
72821,2011-01,2,1.65,3.3
72821,2011-02,9,1.6499999999999997,14.849999999999998
75011,2010-12,24,0.85,20.4
75011,2011-02,24,0.85,20.4
75011,2011-06,2,0.79,1.58
75011,2011-07,9,0.79,7.11
75011,2011-08,73,0.79,57.67
75011,2011-09,15,0.79,11.850000000000001
75011,2011-10,24,0.79,18.96
75011,2011-11,1,0.79,0.79
75131,2010-12,62,1.5433333333333332,78.38
75131,2011-01,7,1.69,11.83
75131,2011-02,22,1.58,31.9
75131,2011-03,4,1.69,6.76
75131,2011-04,393,1.345,393.69
75172,2011-02,2,3.75,7.5
75172,2011-04,2,3.75,7.5
75172,2011-06,84,0.79,66.36
75172,2011-07,5,0.79,3.95
75178,2010-12,144,0.42,60.48
75178,2011-02,149,0.835,66.72999999999999
75178,2011-03,4,1.25,5.0
75178,2011-05,147,0.835,64.22999999999999
75178,2011-10,10,1.25,12.5
75178,2011-12,1,1.25,1.25
77079,2011-06,1,2.12,2.12
78033,2011-03,2,5.95,11.9
78033,2011-04,12,4.25,51.0
78033,2011-06,14,5.1,62.9
78033,2011-09,7,5.95,41.650000000000006
78033,2011-10,2,5.95,11.9
78124,2010-12,6,2.75,16.5
78124,2011-05,48,1.25,60.0
78124,2011-06,1,1.25,1.25
78124,2011-07,58,1.25,72.5
78124,2011-09,28,1.25,35.0
78124,2011-10,27,1.25,33.75
78124,2011-11,23,1.25,28.75
79000,2010-12,447,0.8214285714285714,322.35
79000,2011-01,444,0.8,315.0
79000,2011-02,387,0.8388888888888889,300.15
79000,2011-03,432,0.8366666666666666,338.4
79000,2011-04,228,0.8214285714285714,165.0
79000,2011-05,490,0.8166666666666668,358.9
79000,2011-06,552,0.75,378.0
79000,2011-07,108,0.85,91.8
79000,2011-08,708,0.8214285714285714,481.8
79000,2011-09,12,0.85,10.2
79067,2010-12,143,3.7055555555555557,496.25
79160,2010-12,22,2.1,46.2
79160,2011-01,4,2.1,8.4
79160,2011-02,51,1.9633333333333336,87.42
79160,2011-03,207,1.895,355.98
79160,2011-04,2,2.1,4.2
79160,2011-05,6,2.1,12.600000000000001
79160,2011-06,8,2.1,16.8
79160,2011-07,11,2.1,23.1
79160,2011-08,96,1.69,162.24
79160,2011-10,10,2.1,21.0
79160,2011-11,21,2.1,44.1
79160,2011-12,8,2.1,16.8
79163,2010-12,20,1.65,33.0
79163,2011-02,4,1.65,6.6
79163,2011-03,48,0.39,18.72
79163,2011-04,300,0.39,117.0
79163,2011-05,300,0.39,117.0
79163,2011-06,405,0.39,157.95
79163,2011-07,228,0.39,88.91999999999999
79163,2011-08,192,0.38999999999999996,74.88
79163,2011-09,20,0.38999999999999996,7.8
79164,2010-12,24,1.65,39.599999999999994
79164,2011-02,2,1.65,3.3
79164,2011-03,60,1.02,38.519999999999996
79164,2011-04,630,0.39,245.70000000000002
79164,2011-05,930,0.39,362.70000000000005
79164,2011-06,2,0.39,0.78
79164,2011-10,6,0.39,2.34
79164,2011-11,18,0.39,7.0200000000000005
79321,2010-12,1470,4.619375,6199.34
79321,2011-01,1371,4.656000000000001,5747.57
79321,2011-02,619,5.39054054054054,3042.4500000000003
79321,2011-03,442,5.550000000000001,2275.1000000000004
79321,2011-04,8,5.75,46.0
79321,2011-05,405,5.5815789473684205,2098.3500000000004
79321,2011-06,369,5.616666666666667,1948.95
79321,2011-07,811,5.508064516129032,3933.65
79321,2011-08,365,5.516666666666667,1849.15
79321,2011-09,642,5.716052631578948,3266.21
79321,2011-10,771,5.796250000000001,3970.4900000000002
79321,2011-11,1957,5.768709677419355,9792.83
79321,2011-12,420,5.8373684210526315,2116.42
79329,2010-12,6,1.65,9.899999999999999
79329,2011-04,6,0.38,2.2800000000000002
79331,2011-02,6,1.65,9.899999999999999
79331,2011-04,20,0.38,7.6000000000000005
79336,2011-07,6,0.38,2.2800000000000002
79336,2011-08,24,0.38,9.120000000000001
79336,2011-09,6,0.38,2.2800000000000002
79337,2010-12,6,1.65,9.899999999999999
79337,2011-01,48,0.38,18.240000000000002
79337,2011-02,198,1.015,82.86000000000001
79337,2011-03,96,0.38,36.480000000000004
79337,2011-04,6,0.38,2.2800000000000002
79337,2011-05,288,0.38,109.44
79337,2011-06,1,0.38,0.38
79337,2011-07,1,0.38,0.38
79403,2010-12,1,0.85,0.85
79403,2011-02,14,0.85,11.899999999999999
79403,2011-03,22,0.85,18.7
79403,2011-04,3,0.85,2.55
79403,2011-06,12,0.85,10.2
79403,2011-07,12,0.85,10.2
79403,2011-08,12,0.85,10.2
79403,2011-10,12,0.85,10.2
79403,2011-12,1,0.85,0.85
79406,2011-02,6,0.22,1.32
79406,2011-04,24,0.22,5.28
79406,2011-06,72,0.22,15.84
79406,2011-07,5,0.22,1.1
79406,2011-08,9,0.22,1.98
79406,2011-11,24,0.22,5.28
82095,2011-02,3,7.65,22.950000000000003
82095,2011-03,4,7.65,30.6
82482,2010-12,511,2.434285714285714,1213.95
82482,2011-01,339,2.517073170731707,799.65
82482,2011-02,432,2.5124999999999997,1004.4
82482,2011-03,635,2.517857142857143,1489.65
82482,2011-04,467,2.52,1126.05
82482,2011-05,860,2.5196842105263157,2005.08
82482,2011-06,634,2.5272151898734174,1522.6499999999999
82482,2011-07,859,2.5017391304347822,1932.87
82482,2011-08,660,2.507647058823529,1547.46
82482,2011-09,946,2.932857142857143,2348.66
82482,2011-10,766,2.997738095238095,1980.0200000000002
82482,2011-11,1041,2.945567010309279,2656.67
82482,2011-12,126,3.0790909090909095,374.54
82483,2010-12,335,5.5807692307692305,1789.25
82483,2011-01,128,5.892857142857143,729.6
82483,2011-02,167,6.498387096774194,1002.6500000000001
82483,2011-03,199,6.844736842105264,1271.05
82483,2011-04,106,6.812068965517242,687.7
82483,2011-06,272,6.771764705882354,1690.16
82483,2011-07,123,6.892857142857143,822.85
82483,2011-08,188,6.841304347826087,1226.6000000000001
82483,2011-09,204,7.274313725490196,1359.3400000000001
82483,2011-10,190,7.152857142857143,1278.04
82483,2011-11,319,7.131749999999999,2108.9500000000003
82483,2011-12,110,7.149047619047619,723.6800000000001
82484,2010-12,1335,6.108979591836736,6685.23
82484,2011-01,336,6.277659574468085,1953.8999999999999
82484,2011-02,351,7.345000000000001,2002.53
82484,2011-03,515,7.6324000000000005,3005.6
82484,2011-04,239,7.71925,1484.51
82484,2011-05,323,7.74,2133.33
82484,2011-06,553,7.621153846153846,3265.95
82484,2011-07,494,7.562790697674418,2843.7
82484,2011-08,243,7.800000000000001,1708.65
82484,2011-09,507,7.74,2984.85
82484,2011-10,283,7.9948837209302335,1808.53
82484,2011-11,358,7.870983606557377,2358.43
82484,2011-12,384,7.510714285714286,2242.8
82486,2010-12,225,7.633333333333334,1666.75
82486,2011-01,156,7.7681818181818185,1156.2
82486,2011-02,95,8.780303030303031,819.05
82486,2011-03,147,8.82179487179487,1265.6499999999999
82486,2011-04,142,8.877272727272727,1232.5
82486,2011-05,140,8.913636363636364,1233.8
82486,2011-06,143,8.847435897435897,1235.05
82486,2011-07,139,8.84189189189189,1196.05
82486,2011-08,192,8.873076923076923,1670.4
82486,2011-09,159,8.877272727272727,1384.65
82486,2011-10,172,8.92142857142857,1510.6
82486,2011-11,285,8.86111111111111,2445.15
82486,2011-12,90,9.23,774.78
82551,2010-12,87,1.45,126.14999999999999
82551,2011-01,171,1.4357142857142855,228.75
82551,2011-02,128,1.4394736842105262,183.2
82551,2011-03,415,1.4613636363636362,673.7499999999999
82551,2011-04,251,1.453125,383.15
82551,2011-05,204,1.4631578947368422,319.79999999999995
82551,2011-06,197,1.443103448275862,266.45
82551,2011-07,210,1.4638888888888888,328.5
82551,2011-08,166,1.45,240.7
82551,2011-09,387,1.5604761904761904,633.78
82551,2011-10,75,1.5817391304347823,111.78
82551,2011-11,467,1.5776470588235294,681.8199999999999
82551,2011-12,33,1.7025,51.88999999999999
82552,2010-12,141,1.45,204.45
82552,2011-01,73,1.45,105.85
82552,2011-02,340,1.4357142857142855,471.4
82552,2011-03,510,1.457142857142857,811.4999999999999
82552,2011-04,259,1.4529411764705882,394.74999999999994
82552,2011-05,86,1.45,124.69999999999999
82552,2011-06,71,1.45,102.95
82552,2011-07,305,1.4708333333333332,490.25
82552,2011-08,259,1.4425925925925924,356.35
82552,2011-09,317,1.4666666666666666,507.65
82552,2011-10,51,1.4939130434782608,75.97
82552,2011-11,457,1.51925,738.6899999999999
82552,2011-12,53,1.7025,77.85999999999999
82567,2010-12,39,2.1,81.9
82567,2011-01,16,2.1,33.6
82567,2011-02,26,2.1,54.60000000000001
82567,2011-03,28,2.1,58.800000000000004
82567,2011-04,37,2.04875,72.78
82567,2011-05,34,2.1,71.4
82567,2011-06,27,2.1,56.7
82567,2011-07,39,2.1,81.9
82567,2011-08,57,2.1,119.7
82567,2011-09,52,2.0100000000000002,103.92
82567,2011-10,31,1.953125,58.99
82567,2011-11,69,2.0060000000000002,133.62
82567,2011-12,42,2.0572727272727276,83.5
82578,2010-12,84,0.55,46.2
82578,2011-01,89,0.5638461538461539,51.11000000000001
82578,2011-02,190,0.55,104.50000000000001
82578,2011-03,104,0.55,57.2
82578,2011-04,169,0.5407142857142857,89.83000000000001
82578,2011-05,99,0.55,54.45
82578,2011-06,84,0.55,46.2
82578,2011-07,242,0.5594736842105263,159.02
82578,2011-08,227,0.5573913043478261,133.01000000000002
82578,2011-09,160,0.5594736842105263,96.64
82578,2011-10,151,0.6277777777777778,85.85000000000001
82578,2011-11,64,0.576923076923077,35.900000000000006
82578,2011-12,293,0.524,128.65
82580,2010-12,206,0.55,113.30000000000001
82580,2011-01,448,0.5520833333333334,216.06
82580,2011-02,462,0.5407142857142857,218.48000000000002
82580,2011-03,600,0.5460606060606061,297.5
82580,2011-04,514,0.5421212121212121,247.08
82580,2011-05,353,0.5552941176470589,202.79000000000002
82580,2011-06,519,0.55,285.45
82580,2011-07,332,0.5572,208.52
82580,2011-08,512,0.5456666666666667,249.1
82580,2011-09,690,0.6009375,430.32
82580,2011-10,313,0.5868421052631579,174.25
82580,2011-11,373,0.607608695652174,256.31
82580,2011-12,183,0.5711111111111111,118.89
82581,2010-12,116,0.55,63.800000000000004
82581,2011-01,466,0.5525,230.28
82581,2011-02,400,0.5363157894736843,184.38
82581,2011-03,534,0.5459375000000001,261.20000000000005
82581,2011-04,249,0.5443478260869565,133.83
82581,2011-05,259,0.5558064516129032,151.09
82581,2011-06,193,0.55,106.15
82581,2011-07,242,0.559,159.02
82581,2011-08,438,0.5438095238095239,208.4
82581,2011-09,274,0.5793333333333334,161.44
82581,2011-10,172,0.5833333333333334,96.00000000000001
82581,2011-11,286,0.555,175.54
82581,2011-12,120,0.55,66.0
82582,2010-12,182,2.1,382.20000000000005
82582,2011-01,163,2.056842105263158,307.86
82582,2011-02,164,2.067,311.88
82582,2011-03,311,2.0935897435897437,635.1
82582,2011-04,481,2.055357142857143,935.1000000000001
82582,2011-05,263,2.0924242424242423,534.3000000000001
82582,2011-06,301,2.0895833333333336,596.1000000000001
82582,2011-07,293,2.0895833333333336,597.3000000000001
82582,2011-08,415,2.084375,835.5000000000001
82582,2011-09,535,2.1784615384615384,1072.5900000000001
82582,2011-10,421,2.1355555555555554,832.1300000000001
82582,2011-11,563,2.1827906976744185,1114.3600000000001
82582,2011-12,198,2.0861111111111112,397.8
82583,2010-12,395,2.0658333333333334,740.94
82583,2011-01,196,2.092962962962963,413.28000000000003
82583,2011-02,301,2.0814814814814815,596.1
82583,2011-03,576,2.0782608695652174,1137.6000000000001
82583,2011-04,541,2.0632352941176473,1043.1000000000001
82583,2011-05,486,2.08125,966.6000000000001
82583,2011-06,362,2.0782608695652174,706.2
82583,2011-07,96,2.39,229.44
82583,2011-08,30,2.1,63.00000000000001
82583,2011-09,1271,2.0975,2792.94
82583,2011-10,1106,2.0576363636363637,1884.0
82583,2011-11,799,2.09671875,1711.5000000000002
82583,2011-12,256,2.103076923076923,547.44
82599,2010-12,99,2.1,207.9
82599,2011-01,60,2.1,126.00000000000001
82599,2011-02,90,2.074375,184.08
82599,2011-03,115,2.1,241.50000000000003
82599,2011-04,56,2.1,117.60000000000001
82599,2011-05,1,2.1,2.1
82600,2010-12,377,2.064857142857143,727.74
82600,2011-01,268,2.0823529411764703,544.8000000000001
82600,2011-02,249,2.0675,488.22
82600,2011-03,513,2.0736842105263156,1005.3000000000001
82600,2011-04,303,2.0732142857142857,600.3000000000001
82600,2011-05,417,2.091136363636364,856.9800000000001
82600,2011-06,313,2.079166666666667,621.3000000000001
82600,2011-07,668,2.089777777777778,1419.48
82600,2011-08,508,2.075609756097561,1018.8000000000001
82600,2011-09,1019,2.1074137931034485,2288.5800000000004
82600,2011-10,4,2.1,8.4
82600,2011-11,823,2.1088235294117648,1746.54
82600,2011-12,371,2.0729411764705885,770.94
82605,2010-12,13,2.1,27.300000000000004
82605,2011-03,1,2.1,2.1
82615,2010-12,36,2.55,91.8
84006,2010-12,91,0.85,77.35
84006,2011-01,36,0.85,30.599999999999998
84006,2011-02,15,0.85,12.75
84006,2011-03,68,0.85,57.8
84006,2011-05,37,0.85,31.449999999999996
84006,2011-06,12,0.85,10.2
84006,2011-07,48,0.85,40.8
84006,2011-08,37,0.85,31.45
84006,2011-09,41,0.85,34.849999999999994
84006,2011-10,34,0.85,28.9
84006,2011-11,336,0.85,285.59999999999997
84006,2011-12,77,0.85,65.44999999999999
84012,2010-12,84,1.4166666666666667,91.79999999999998
84012,2011-01,168,0.85,142.8
84012,2011-02,14,2.55,35.699999999999996
84012,2011-03,26,2.55,66.3
84012,2011-04,12,2.55,30.599999999999998
84012,2011-05,12,2.55,30.599999999999998
84012,2011-06,2,2.55,5.1
84012,2011-07,16,2.55,40.8
84012,2011-08,75,0.85,63.74999999999999
84012,2011-09,154,0.85,130.89999999999998
84012,2011-10,139,0.85,118.14999999999999
84012,2011-11,386,0.85,328.09999999999997
84012,2011-12,124,0.8499999999999999,105.39999999999999
84016,2011-09,25,0.42,10.5
84033,2011-01,1,1.65,1.65
84033,2011-02,4,1.65,6.6
84033,2011-03,3,1.65,4.949999999999999
84033,2011-04,12,1.65,19.8
84033,2011-05,1,1.65,1.65
84033,2011-09,2,1.65,3.3
84050,2010-12,944,1.49,1231.2
84050,2011-01,501,1.6364406779661016,769.05
84050,2011-02,410,1.5875,570.9
84050,2011-03,88,1.65,145.2
84050,2011-04,179,1.6099999999999999,266.54999999999995
84050,2011-05,109,1.5166666666666666,146.25
84050,2011-06,87,1.6038461538461537,129.14999999999998
84050,2011-07,249,1.5,324.45
84050,2011-08,196,1.5772727272727272,265.79999999999995
84050,2011-09,48,2.27,86.63999999999999
84050,2011-10,282,1.8579999999999999,386.34
84050,2011-11,46,1.25,57.5
84051,2010-12,14,0.85,11.9
84051,2011-03,10,0.85,8.5
84051,2011-05,10,0.85,8.5
84051,2011-06,22,0.85,18.7
84051,2011-07,20,0.85,17.0
84051,2011-08,2,0.85,1.7
84051,2011-09,138,0.7975,92.1
84051,2011-10,24,0.85,20.4
84051,2011-11,15,0.85,12.75
84051,2011-12,25,0.85,21.25
84077,2010-12,5139,0.28344827586206894,1150.47
84077,2011-01,1488,0.27999999999999997,385.43999999999994
84077,2011-02,3457,0.285,795.1699999999998
84077,2011-03,3888,0.2793333333333333,943.1999999999999
84077,2011-04,10224,0.2731578947368421,2281.44
84077,2011-05,4944,0.2806976744186046,1249.4399999999998
84077,2011-06,1920,0.2874193548387097,533.7599999999999
84077,2011-07,3600,0.2858974358974359,982.56
84077,2011-08,2256,0.29,654.2399999999999
84077,2011-09,3462,0.30176470588235293,985.6999999999999
84077,2011-10,8174,0.3096491228070175,1953.98
84077,2011-11,4500,0.30777777777777776,1294.1999999999998
84077,2011-12,1363,0.30238095238095236,376.65
84192,2010-12,12,1.25,15.0
84192,2011-03,1,1.25,1.25
84192,2011-04,10,1.25,12.5
84192,2011-05,28,1.25,35.0
84192,2011-06,12,1.25,15.0
84192,2011-07,9,1.25,11.25
84192,2011-08,2,1.25,2.5
84192,2011-10,9,1.25,11.25
84192,2011-11,27,1.25,33.75
84192,2011-12,5,1.25,6.25
84199,2010-12,4,0.21,0.84
84199,2011-01,9,0.21,1.89
84199,2011-02,11,0.21,2.31
84199,2011-03,15,0.21,3.15
84199,2011-06,20,0.21,4.2
84199,2011-08,3,0.21,0.63
84199,2011-09,1,0.21,0.21
84199,2011-10,13,0.21,2.73
84199,2011-11,48,0.21,10.08
84199,2011-12,5,0.21,1.0499999999999998
84212,2010-12,529,0.5925,233.45
84212,2011-01,540,0.6116666666666667,240.6
84212,2011-02,342,0.6116666666666667,167.1
84212,2011-03,360,0.65,234.00000000000003
84212,2011-04,1386,0.62125,624.9
84212,2011-05,774,0.6335714285714287,392.7
84212,2011-06,1740,0.6116666666666667,855.0
84212,2011-07,1357,0.635625,661.25
84212,2011-08,612,0.604,287.4
84212,2011-09,1512,0.558,651.6
84212,2011-10,534,0.5733333333333334,236.7
84212,2011-11,563,0.6116666666666667,255.55
84212,2011-12,48,0.65,31.200000000000003
84218,2011-01,75,1.921111111111111,130.65
84218,2011-02,13,1.9500000000000002,25.35
84218,2011-03,34,1.95,66.3
84226,2011-01,2,0.85,1.7
84226,2011-02,3,0.85,2.55
84226,2011-03,5,0.85,4.25
84226,2011-04,5,0.85,4.25
84226,2011-06,34,0.64,21.76
84227,2011-03,1,0.42,0.42
84228,2010-12,24,0.42,10.08
84228,2011-01,122,0.395,45.24
84228,2011-02,17,0.42,7.14
84228,2011-03,107,0.42000000000000004,44.94
84228,2011-04,2,0.42,0.84
84228,2011-11,12,0.42,5.04
84231,2011-01,15,0.65,9.75
84231,2011-02,23,0.65,14.950000000000001
84231,2011-03,46,0.65,29.900000000000002
84231,2011-04,8,0.65,5.2
84231,2011-11,13,0.65,8.450000000000001
84306,2011-02,1,10.95,10.95
84306,2011-03,1,10.95,10.95
84347,2010-12,1818,2.4636363636363634,3777.9
84347,2011-01,6,2.55,15.299999999999999
84347,2011-04,1,2.55,2.55
84347,2011-05,60,2.55,153.0
84347,2011-06,4,2.55,10.2
84347,2011-07,128,2.4375,272.4
84347,2011-08,113,2.55,288.15
84347,2011-09,745,2.696756756756757,1693.3899999999999
84347,2011-10,1991,2.666986301369863,4327.3
84347,2011-11,2314,2.61008547008547,5287.2
84347,2011-12,727,2.591944444444444,1765.1299999999999
84352,2010-12,12,16.7,195.39999999999998
84352,2011-01,3,16.95,50.849999999999994
84352,2011-05,6,16.28333333333333,93.69999999999999
84352,2011-07,4,16.95,67.8
84352,2011-08,5,16.95,84.75
84352,2011-09,3,16.95,50.849999999999994
84356,2010-12,51,3.95,114.44999999999999
84356,2011-01,65,3.2,151.75
84356,2011-02,52,6.783333333333334,325.40000000000003
84356,2011-03,4,6.95,27.8
84356,2011-04,12,5.95,71.4
84356,2011-05,52,6.616666666666667,313.40000000000003
84356,2011-06,2,6.95,13.9
84356,2011-07,6,6.95,41.7
84356,2011-08,21,6.783333333333334,133.95
84356,2011-09,12,6.95,83.4
84356,2011-10,4,6.95,27.8
84356,2011-11,36,6.75,226.2
84356,2011-12,20,1.95,39.0
84358,2010-12,3,9.95,29.849999999999998
84358,2011-02,2,9.95,19.9
84358,2011-03,4,8.49,33.96
84358,2011-04,10,8.976666666666667,87.82
84358,2011-05,2,9.95,19.9
84358,2011-06,4,8.49,33.96
84358,2011-07,2,9.95,19.9
84358,2011-08,5,8.49,42.45
84360,2010-12,42,5.625,203.10000000000002
84360,2011-02,2,5.95,11.9
84360,2011-03,5,5.95,29.75
84360,2011-04,3,5.95,17.85
84360,2011-05,2,5.95,11.9
84360,2011-07,6,5.300000000000001,30.5
84360,2011-09,5,5.95,29.75
84360,2011-10,3,5.95,17.85
84360,2011-11,4,5.95,23.8
84360,2011-12,2,5.95,11.9
84375,2010-12,391,2.0953125,819.3000000000001
84375,2011-01,640,2.0895833333333336,1293.0000000000002
84375,2011-02,447,2.091666666666667,902.7000000000002
84375,2011-03,510,2.1,1071.0
84375,2011-04,155,2.0903846153846155,322.50000000000006
84375,2011-05,200,2.1,420.00000000000006
84375,2011-06,166,2.1,348.6
84375,2011-07,78,2.1,163.8
84375,2011-08,160,2.1,336.00000000000006
84375,2011-09,345,2.205833333333333,731.6500000000001
84375,2011-10,345,2.2804444444444445,746.83
84375,2011-11,584,2.2054545454545456,1262.94
84375,2011-12,128,2.226875,278.95000000000005
84378,2010-12,214,1.25,267.5
84378,2011-01,1075,1.2460824742268042,1302.71
84378,2011-02,342,1.25,427.5
84378,2011-03,605,1.2460416666666667,728.89
